date,symbol,side,quantity,price,trade_value,commission
2018-06-26,AAPL,buy,7.034257971802111e-14,43.16141571,3.0360853253233238e-12,3.036085325323324e-16
2018-07-11,AAPL,buy,695.3823021402909,44.45884544,30915.894292566572,3.0915894292566573
2018-07-12,AAPL,sell,-0.06917664605583093,44.691230430000005,-3.091589429255691,0.0003091589429255691
2018-07-13,AAPL,sell,-6.860442690268893e-06,45.06399315,-0.000309158942400245,3.09158942400245e-08
2018-07-16,AAPL,sell,-6.845009866423877e-10,45.165083040000006,-3.0915543902665377e-08,3.0915543902665377e-12
2018-07-17,AAPL,sell,-8.130610814070238e-14,44.74422513,-3.637978807091713e-12,3.637978807091713e-16
2018-09-20,AAPL,sell,-695.3826568987977,52.115387940000005,-36240.13693102876,3.624013693102876
2018-09-21,AAPL,buy,0.06953131255860147,52.25532501,3.6333813361216145,0.0003633381336121614
2018-09-24,AAPL,buy,6.952436012256167e-06,51.31923141,0.00035679367257619184,3.567936725761919e-08
2018-09-25,AAPL,buy,6.951740838169297e-10,52.0082003,3.615475299451987e-08,3.6154752994519868e-12
2018-09-26,AAPL,buy,6.951045733600233e-14,52.30843032,3.6359829140716105e-12,3.6359829140716105e-16
2018-10-01,AAPL,buy,671.5513635239259,53.95399486,36232.87881579589,3.6232878815795893
2018-10-02,AAPL,sell,-0.06738177293281584,53.772522210000005,-3.6232878815790173,0.0003623287881579017
2018-10-03,AAPL,sell,-6.655823973445166e-06,54.437855670000005,-0.0003623287848313339,3.623287848313339e-08
2018-10-04,AAPL,sell,-6.635032354603824e-10,54.6105384,-3.623426891863346e-08,3.623426891863346e-12
2018-10-05,AAPL,sell,-1.3487681847304195e-13,53.94520494,-7.275957614183426e-12,7.275957614183426e-16
2018-10-12,AAPL,sell,-671.5511302075264,52.15868361,-35027.22292843228,3.5027222928432282
2018-10-15,AAPL,buy,0.06714839818099913,52.34773425,3.515066503292126,0.00035150665032921265
2018-10-16,AAPL,buy,6.714168401254827e-06,51.819681450000004,0.00034792606775468096,3.47926067754681e-08
2018-10-17,AAPL,buy,6.713497051552158e-10,52.61166064,3.532082285839027e-08,3.5320822858390267e-12
2018-10-18,AAPL,buy,6.712825768962367e-14,51.56075556,3.4611836859033763e-12,3.4611836859033765e-16
2019-01-18,AAPL,buy,936.1928698766241,37.40704033,35020.20444013332,3.502020444013332
2019-01-22,AAPL,sell,-0.0942932171283007,37.13968566,-3.5020204440152156,0.00035020204440152155
2019-01-23,AAPL,sell,-9.567802494951083e-06,36.60213942,-0.0003502020408632234,3.5020204086322336e-08
2019-01-24,AAPL,sell,-9.572100413153963e-10,36.59224041,-3.502645995467901e-08,3.502645995467901e-12
2019-05-13,AAPL,sell,-936.1921863093669,44.939505600000004,-42072.01399932604,4.207201399932604
2019-05-14,AAPL,buy,0.09360985764515542,44.6334629,4.178132108279326,0.0004178132108279326
2019-05-15,AAPL,buy,9.360049759535656e-06,44.59805936,0.0004174400547883249,4.174400547883249e-08
2019-05-16,AAPL,buy,9.359113848145916e-10,45.46974652,4.255565343270166e-08,4.255565343270166e-12
2019-05-17,AAPL,buy,9.358178030333428e-14,44.75917547,4.1886433253919294e-12,4.1886433253919295e-16
2019-06-11,AAPL,buy,901.5914591639784,46.654865019999995,42063.62783048025,4.206362783048025
2019-06-12,AAPL,sell,-0.09059061274872614,46.43265627,-4.206362783050281,0.0004206362783050281
2019-06-13,AAPL,sell,-9.02508891455062e-06,46.607438789999996,-0.00042063627915922547,4.206362791592255e-08
2019-06-14,AAPL,sell,-9.172292373166004e-10,45.858013740000004,-4.2062310967594385e-08,4.206231096759438e-12
2019-06-17,AAPL,sell,-1.5755721158468438e-13,46.179781559999995,-7.275957614183425e-12,7.275957614183425e-16
2019-08-07,AAPL,sell,-901.591018627086,46.781021429999996,-42177.34876348924,4.217734876348923
2019-08-08,AAPL,buy,0.09015008685401053,47.93569309,4.321406895470693,0.00043214068954706926
2019-08-09,AAPL,buy,9.01410727467326e-06,48.38423794,0.00043614071119447593,4.3614071119447596e-08
2019-08-12,AAPL,buy,9.01320595407183e-10,47.975797099999994,4.3241574007306196e-08,4.3241574007306195e-12
2019-08-13,AAPL,buy,9.012304723593894e-14,48.317531269999996,4.3545231529701666e-12,4.3545231529701667e-16
2019-08-20,AAPL,buy,832.0065095863653,50.68326782,42168.80875334915,4.2168808753349145
2019-08-21,AAPL,sell,-0.0823875356152461,51.183481140000005,-4.216880875334027,0.0004216880875334027
2019-08-22,AAPL,sell,-8.231051249435627e-06,51.23137635,-0.0004216880843159743,4.216880843159743e-08
2019-08-23,AAPL,sell,-8.378844502352593e-10,50.330866410000006,-4.2171450331807137e-08,4.217145033180714e-12
2019-08-26,AAPL,sell,-1.4708278150908765e-13,49.46845266,-7.275957614183425e-12,7.275957614183425e-16
2019-12-06,AAPL,sell,-832.007314550316,64.47085227,-53640.220663932836,5.364022066393283
2019-12-09,AAPL,buy,823.984010172714,65.09210856,53634.85664186644,5.363485664186644
2019-12-10,AAPL,sell,-0.0828457501014579,64.74062529,-5.363485664187465,0.0005363485664187465
2019-12-11,AAPL,sell,-8.278067364402531e-06,64.79152020000001,-0.0005363485688576475,5.363485688576475e-08
2019-12-12,AAPL,sell,-8.309183963462562e-10,64.54434492,-5.363108357414603e-08,5.363108357414603e-12
2019-12-13,AAPL,sell,-1.1120172873232945e-13,65.43025632000001,-7.275957614183426e-12,7.275957614183426e-16
2020-02-25,AAPL,sell,-823.9003454468036,72.71042822999999,-59906.14693628201,5.990614693628201
2020-02-26,AAPL,buy,0.08238179636505079,69.2409234,5.70419165166688,0.000570419165166688
2020-02-27,AAPL,buy,8.237355900917655e-06,67.93019234,0.0005595651707223703,5.595651707223703e-08
2020-02-28,AAPL,buy,8.236532247700926e-10,62.16971635,5.1206287354719456e-08,5.120628735471945e-12
2020-03-02,AAPL,buy,8.235708676836e-14,68.21072039,5.617636217691573e-12,5.617636217691573e-16
2020-04-09,AAPL,buy,922.4437632733478,64.93019237,59894.45099984521,5.989445099984521
2020-04-13,AAPL,sell,-0.09239147327678676,64.82681667,-5.98944509998546,0.000598944509998546
2020-04-14,AAPL,sell,-8.853860832000237e-06,67.64783454,-0.0005989445126033388,5.989445126033388e-08
2020-04-15,AAPL,sell,-8.77787074394651e-10,68.22657666,-5.988840712234378e-08,5.988840712234378e-12
2020-04-16,AAPL,sell,-1.047967095364046e-13,69.42925638,-7.275957614183426e-12,7.275957614183426e-16
2020-07-29,AAPL,sell,-922.4436073060631,90.84751434,-83801.7088425789,8.38017088425789
2020-07-30,AAPL,buy,0.09223513721693875,91.28752784000001,8.419917656517518,0.0008419917656517518
2020-07-31,AAPL,buy,9.222591462546579e-06,99.72347135,0.0009197088354880183,9.197088354880183e-08
2020-08-03,AAPL,buy,799.0588811883525,104.85448439999999,83784.90699224555,8.378490699224555
2020-08-04,AAPL,sell,-0.07922516339925419,105.75542340000001,-8.378490699222311,0.0008378490699222311
2020-08-05,AAPL,sell,-7.904877908234074e-06,105.9913998,-0.0008378490747418255,8.378490747418254e-08
2020-08-06,AAPL,sell,-7.830037881661494e-10,106.9922997,-8.377537596970797e-08,8.377537596970796e-12
2020-08-07,AAPL,sell,-1.3240327306443401e-13,109.9060083,-1.455191522836685e-11,1.455191522836685e-15
2020-09-10,AAPL,sell,-799.0595540737776,116.8523136,-93371.95759770522,9.337195759770522
2020-09-11,AAPL,buy,0.07989796561085087,111.2441233,8.888179137832655,0.0008888179137832655
2020-09-14,AAPL,buy,7.988997661328642e-06,111.3901379,0.000889895551178175,8.89895551178175e-08
2020-09-15,AAPL,buy,7.988198841448232e-10,114.89348820000001,9.177920293291862e-08,9.177920293291862e-12
2020-09-16,AAPL,buy,7.987400101444345e-14,111.8791868,8.936238279958307e-12,8.936238279958306e-16
2020-10-02,AAPL,buy,851.5969747955306,109.62196110000001,93353.73044391334,9.335373044391334
2020-10-05,AAPL,sell,-0.08441735919654089,110.58594029999999,-9.335373044392327,0.0009335373044392327
2020-10-06,AAPL,sell,-8.31223883921209e-06,112.308768,-0.0009335373033536598,9.335373033536598e-08
2020-10-07,AAPL,sell,-8.389560857396236e-10,111.26987190000001,-9.335053618997335e-08,9.335053618997335e-12
2020-10-08,AAPL,sell,-1.289495092673589e-13,112.84971390000001,-1.4551915228366852e-11,1.4551915228366853e-15
2020-10-26,AAPL,sell,-851.5977088941456,110.6719317,-94247.96347460937,9.424796347460937
2020-10-27,AAPL,buy,0.08515125576392782,112.1272116,9.547772873047654,0.0009547772873047653
2020-10-28,AAPL,buy,8.51427414898221e-06,111.7021691,0.0009510628907533695,9.510628907533696e-08
2020-10-29,AAPL,buy,8.513422806702163e-10,109.11391029999999,9.289328524764739e-08,9.289328524764739e-12
2020-10-30,AAPL,buy,8.51257154954242e-14,107.8267816,9.178831933268841e-12,9.17883193326884e-16
2020-11-10,AAPL,buy,838.4836302063414,112.3802369,94228.98899936065,9.422898899936065
2020-11-11,AAPL,sell,-0.08268268130191314,113.9646024,-9.422898899938446,0.0009422898899938446
2020-11-12,AAPL,sell,-8.099980453434632e-06,116.33236559999999,-0.0009422898874618113,9.422898874618113e-08
2020-11-13,AAPL,sell,-8.113255092470357e-10,116.1533835,-9.423820301890373e-08,9.423820301890373e-12
2020-11-30,AAPL,sell,-838.4847879030381,113.7536235,-95380.68287359955,9.538068287359955
2020-12-01,AAPL,buy,0.08384009478080905,117.6997688,9.86795977187131,0.000986795977187131
2020-12-02,AAPL,buy,803.5033343277651,118.681867,95361.27585874434,9.536127585874434
2020-12-03,AAPL,sell,-0.07938901111289723,120.1189869,-9.536127585874056,0.0009536127585874055
2020-12-04,AAPL,sell,-7.999229462093485e-06,119.2130775,-0.0009536127618048339,9.53612761804834e-08
2020-12-07,AAPL,sell,-8.01716929218776e-10,118.9431045,-9.535870049148798e-08,9.535870049148798e-12
2020-12-08,AAPL,sell,-1.2032949056127027e-13,120.9339054,-1.4551915228366852e-11,1.4551915228366853e-15
2021-01-13,AAPL,sell,-803.5042793605476,125.21147760000001,-100607.95807665735,10.060795807665736
2021-01-14,AAPL,buy,0.08034239369671259,127.20971970000001,10.220333382185856,0.0010220333382185856
2021-01-15,AAPL,buy,8.033436026078232e-06,125.25552429999999,0.0010062322413769375,1.0062322413769375e-07
2021-01-19,AAPL,buy,8.032632762804205e-10,124.27642639999999,9.982668943448654e-08,9.982668943448654e-12
2021-01-20,AAPL,buy,8.031829579847133e-14,125.1385126,1.0050912070787532e-11,1.0050912070787531e-15
2021-01-25,AAPL,buy,722.8155630900108,139.16091469999998,100587.67491900144,10.058767491900143
2021-01-26,AAPL,sell,-0.07202736148554624,139.6520334,-10.058767491893377,0.0010058767491893377
2021-01-27,AAPL,sell,-7.21130716047186e-06,139.48605,-0.0010058767511509359,1.0058767511509359e-07
2021-01-28,AAPL,sell,-7.413762665325793e-10,135.6704316,-1.0058283805847168e-07,1.0058283805847169e-11
2021-01-29,AAPL,sell,-1.1016851171015659e-13,132.0877899,-1.4551915228366852e-11,1.4551915228366853e-15
2021-02-17,AAPL,sell,-722.8158100974863,127.8212166,-92391.19622437526,9.239119622437526
2021-02-18,AAPL,buy,0.0722743535743898,125.85358409999999,9.095986435847601,0.0009095986435847601
2021-02-19,AAPL,buy,7.226712686174462e-06,126.8756863,0.0009168941317513014,9.168941317513013e-08
2021-02-22,AAPL,buy,7.225990087165927e-10,124.68646740000001,9.009831774361376e-08,9.009831774361377e-12
2021-02-23,AAPL,buy,7.225267560416707e-14,120.5560544,8.710497490681517e-12,8.710497490681517e-16
2021-03-19,AAPL,buy,790.8182964112287,116.8066795,92372.8592916424,9.237285929164239
2021-03-22,AAPL,sell,-0.0788202801063044,117.1942794,-9.2372859291645,0.00092372859291645
2021-03-23,AAPL,sell,-7.690753336586015e-06,120.1089879,-0.0009237285994458944,9.237285994458943e-08
2021-03-24,AAPL,sell,-790.8185502953985,119.6100378,-94589.83669377382,9.458983669377382
2021-03-25,AAPL,buy,0.07907394763470817,116.45364419999999,9.208449363341735,0.0009208449363341735
2021-03-26,AAPL,buy,7.90660410304917e-06,117.2377226,0.0009269522585413004,9.269522585413004e-08
2021-03-29,AAPL,buy,7.90581352168874e-10,118.49284809999999,9.367823607323898e-08,9.367823607323897e-12
2021-03-30,AAPL,buy,7.905023019384338e-14,117.0036992,9.249169355291208e-12,9.249169355291208e-16
2021-04-06,AAPL,buy,767.409320101451,123.2343222,94571.16741266515,9.457116741266514
2021-04-07,AAPL,sell,-0.07716835732776188,122.5517436,-9.457116741265054,0.0009457116741265054
2021-04-08,AAPL,sell,-7.530664276074209e-06,125.5814406,-0.0009457116684643552,9.457116684643551e-08
2021-04-09,AAPL,sell,-7.481005718950141e-10,126.41735700000001,-9.457289706915617e-08,9.457289706915617e-12
2021-04-12,AAPL,sell,-1.1274690552698632e-13,129.067092,-1.4551915228366852e-11,1.4551915228366853e-15
2021-05-05,AAPL,sell,-767.408885101221,125.8284159,-96561.84435987174,9.656184435987175
2021-05-06,AAPL,buy,0.07673321518861152,124.56745550000001,9.558461368379291,0.0009558461368379291
2021-05-07,AAPL,buy,7.67255426344045e-06,127.67176590000001,0.0009795685517770161,9.795685517770161e-08
2021-05-10,AAPL,buy,7.671787084734141e-10,126.2746262,9.687520464107913e-08,9.687520464107914e-12
2021-05-11,AAPL,buy,7.671019982739053e-14,120.50704950000001,9.244119847754242e-12,9.244119847754241e-16
2021-06-10,AAPL,buy,778.9377343560404,123.9413929,96542.62777845783,9.654262777845783
2021-06-11,AAPL,sell,-0.07820721628315909,123.4446543,-9.654262777839904,0.0009654262777839904
2021-06-14,AAPL,sell,-7.742516963025623e-06,124.6915296,-0.0009654262830736116,9.654262830736116e-08
2021-06-15,AAPL,sell,-7.615082370884243e-10,126.77132160000001,-9.65374056249857e-08,9.65374056249857e-12
2021-06-16,AAPL,sell,-1.1442498498607085e-13,127.1742813,-1.4551915228366852e-11,1.4551915228366853e-15
2021-08-03,AAPL,sell,-778.9374131377925,142.255773,-110808.34382453703,11.080834382453704
2021-08-04,AAPL,buy,0.07788595271852915,143.6973683,11.192006433190869,0.001119200643319087
2021-08-05,AAPL,buy,772.4625526675097,143.4193405,110786.06986452076,11.078606986452076
2021-08-06,AAPL,sell,-0.07747835695470802,142.9896996,-11.07860698645527,0.001107860698645527
2021-08-09,AAPL,sell,-7.755808276567141e-06,142.8427143,-0.0011078607058152556,1.1078607058152556e-07
2021-08-10,AAPL,sell,-7.742907368306284e-10,143.07769080000003,-1.1078373063355684e-07,1.1078373063355684e-11
2021-08-11,AAPL,sell,-772.4623049958767,142.6937292,-110225.52696628944,11.022552696628944
2021-08-12,AAPL,buy,0.07723850664888937,142.8612847,11.034392288169828,0.0011034392288169828
2021-08-13,AAPL,buy,757.0502536697339,145.5695555,110203.46891786542,11.020346891786541
2021-08-16,AAPL,sell,-0.07594033773637617,145.1184867,-11.020346891789814,0.0011020346891789812
2021-08-17,AAPL,sell,-7.5082082196073944e-06,146.7773208,-0.0011020346864825115,1.1020346864825115e-07
2021-08-18,AAPL,sell,-7.529834068372279e-10,146.3533632,-1.1020165402442217e-07,1.1020165402442216e-11
2021-08-19,AAPL,sell,-1.0269318829373605e-13,141.70282830000002,-1.4551915228366852e-11,1.4551915228366853e-15
2021-09-16,AAPL,sell,-757.0500030994956,145.0204965,-109787.7673248154,10.97877673248154
2021-09-17,AAPL,buy,0.07569743056693813,145.4215407,11.008036980075419,0.001100803698007542
2021-09-20,AAPL,buy,7.568986158082634e-06,140.52505109999998,0.0010636321666397546,1.0636321666397547e-07
2021-09-21,AAPL,buy,7.56822933514198e-10,140.6530639,1.0644946442855795e-07,1.0644946442855795e-11
2021-09-22,AAPL,buy,7.567472587878645e-14,141.16211479999998,1.0682404341959783e-11,1.0682404341959783e-15
2021-10-19,AAPL,buy,764.1282904198695,143.6483634,109765.77834645414,10.976577834645415
2021-10-20,AAPL,sell,-0.07555647357515895,145.2764709,-10.976577834648197,0.0010976577834648196
2021-10-21,AAPL,sell,-7.550139048815876e-06,145.3824603,-0.0010976577905239537,1.0976577905239538e-07
2021-10-22,AAPL,sell,-7.50554315431346e-10,146.245374,-1.0976509656757116e-07,1.0976509656757116e-11
2021-11-15,AAPL,sell,-764.1291393093356,147.1302855,-112426.53842545184,11.242653842545185
2021-11-16,AAPL,buy,0.07640527340354032,146.73867239999998,11.211608383594536,0.0011211608383594536
2021-11-17,AAPL,buy,7.63976336401874e-06,147.76877539999998,0.0011289184766468334,1.1289184766468334e-07
2021-11-18,AAPL,buy,747.2828993548665,150.41704019999997,112404.08191303349,11.240408191303349
2021-11-19,AAPL,sell,-0.07287015028736855,154.2525732,-11.24040819129732,0.001124040819129732
2021-11-22,AAPL,sell,-7.105854170391907e-06,158.1851799,-0.0011240408202866092,1.1240408202866092e-07
2021-11-23,AAPL,sell,-7.130185992574264e-10,157.6382346,-1.1239899322390556e-07,1.1239899322390556e-11
2021-11-24,AAPL,sell,-9.25198383052981e-14,157.28427000000002,-1.4551915228366852e-11,1.4551915228366853e-15
2022-01-11,AAPL,sell,-747.284750572305,168.6081375,-125998.28997614842,12.599828997614841
2022-01-12,AAPL,buy,0.07472100295691778,172.3592342,12.878854848310283,0.0012878854848310283
2022-01-13,AAPL,buy,7.4713531603807435e-06,172.027201,0.0012852759718628033,1.2852759718628032e-07
2022-01-14,AAPL,buy,7.470606099774108e-10,167.6777661,1.252654542223156e-07,1.2526545422231562e-11
2022-01-18,AAPL,buy,7.469859113862753e-14,167.84578290000002,1.2537843511189941e-11,1.2537843511189941e-15
2022-02-03,AAPL,buy,737.7613741784977,170.7500733,125972.8087188872,12.59728087188872
2022-02-04,AAPL,sell,-0.07489769173029172,168.19317900000001,-12.597280871879775,0.0012597280871879774
2022-02-07,AAPL,sell,-7.438384578731079e-06,169.3550628,-0.0012597280874615535,1.2597280874615535e-07
2022-02-08,AAPL,sell,-7.487729049380146e-10,168.24317399999998,-1.2597593013197184e-07,1.2597593013197184e-11
2022-02-09,AAPL,sell,-8.437274588769947e-14,172.4717511,-1.4551915228366852e-11,1.4551915228366853e-15
2022-02-23,AAPL,sell,-737.7602450721412,162.18178020000002,-119651.26990658815,11.965126990658815
2022-02-24,AAPL,buy,0.07376864764243254,149.51495,11.02951566382592,0.001102951566382592
2022-02-25,AAPL,buy,7.376127151520672e-06,160.54305269999998,0.001184185970008484,1.184185970008484e-07
2022-02-28,AAPL,buy,7.375389612558152e-10,159.7799764,1.1784395782353467e-07,1.1784395782353468e-11
2022-03-01,AAPL,buy,7.374652147342105e-14,161.3781362,1.1901076186613967e-11,1.1901076186613967e-15
2022-03-23,AAPL,buy,726.7532131078759,164.606459,119628.27297655983,11.962827297655984
2022-03-24,AAPL,sell,-0.07138311187762253,167.58623970000002,-11.962827297655167,0.0011962827297655168
2022-03-25,AAPL,sell,-7.022747969504715e-06,170.3439639,-0.0011962827265961096,1.1962827265961094e-07
2022-03-28,AAPL,sell,-7.092408615603924e-10,168.6751308,-1.196312950924039e-07,1.196312950924039e-11
2022-03-29,AAPL,sell,-8.406764616251274e-14,173.0976885,-1.455191522836685e-11,1.455191522836685e-15
2022-04-13,AAPL,sell,-726.7544984223832,163.98759959999998,-119178.72569478859,11.91787256947886
2022-04-14,AAPL,buy,0.07266818302392002,167.18871719999999,12.149300301024004,0.0012149300301024005
2022-04-18,AAPL,buy,7.266091693220633e-06,160.6220606,0.001167094620273641,1.1670946202736411e-07
2022-04-19,AAPL,buy,7.265365156704399e-10,161.7011685,1.1748180354182868e-07,1.1748180354182868e-11
2022-04-20,AAPL,buy,7.264638692830207e-14,165.3615345,1.2012918018344772e-11,1.2012918018344772e-15
2022-06-03,AAPL,buy,826.5708012673192,144.1554141,119154.6561396592,11.91546561396592
2022-06-06,AAPL,sell,-0.0825996900234702,144.255573,-11.915465613958077,0.0011915465613958076
2022-06-07,AAPL,sell,-8.413638754368455e-06,141.6208365,-0.0011915465584024787,1.1915465584024787e-07
2022-06-08,AAPL,sell,-8.173549683429482e-10,145.7764209,-1.191510818898678e-07,1.191510818898678e-11
2022-06-09,AAPL,sell,-1.0084168103592317e-13,144.30456809999998,-1.4551915228366852e-11,1.4551915228366853e-15
2022-06-13,AAPL,sell,-826.5708502478642,130.3619625,-107753.3981836052,10.77533981836052
2022-06-14,AAPL,buy,0.08264882014270654,130.64306299999998,10.797495016779278,0.0010797495016779278
2022-06-15,AAPL,buy,8.26405560870025e-06,131.7811768,0.0010890469732551594,1.0890469732551593e-07
2022-06-16,AAPL,buy,8.263229285776551e-10,129.61396009999999,1.0710298709437933e-07,1.0710298709437933e-11
2022-06-17,AAPL,buy,8.262403045464954e-14,127.6367624,1.0545863743670467e-11,1.0545863743670467e-15
2022-07-05,AAPL,buy,796.8476378465654,135.1975184,107731.82317975756,10.773182317975756
2022-07-06,AAPL,sell,-0.07768031538538392,138.68613,-10.773182317978353,0.0010773182317978353
2022-07-07,AAPL,sell,-7.663112624986637e-06,140.58494009999998,-0.0010773182293633,1.0773182293633e-07
2022-07-08,AAPL,sell,-7.558641075357934e-10,142.5227463,-1.077278284355998e-07,1.077278284355998e-11
2022-07-11,AAPL,sell,-1.0181810309177875e-13,142.9207065,-1.4551915228366852e-11,1.4551915228366853e-15
2022-08-29,AAPL,sell,-796.8496348307946,158.324166,-126160.55386199009,12.61605538619901
2022-08-30,AAPL,buy,0.07967699578356767,159.3209305,12.694213107682579,0.0012694213107682579
2022-08-31,AAPL,buy,7.96690288806239e-06,157.5297514,0.0012550242313844103,1.2550242313844103e-07
2022-09-01,AAPL,buy,7.966106277421263e-10,153.93039149999998,1.2262258580140625e-07,1.2262258580140624e-11
2022-09-02,AAPL,buy,7.965309746451794e-14,156.9846969,1.2504317362613506e-11,1.2504317362613505e-15
2022-10-24,AAPL,buy,872.0846676572162,144.6364622,126135.24106880253,12.613524106880252
2022-10-25,AAPL,sell,-0.08553788810004805,147.4612524,-12.613524106884142,0.0012613524106884141
2022-10-26,AAPL,sell,-8.50454098126788e-06,148.315167,-0.0012613524158950895,1.2613524158950895e-07
2022-10-27,AAPL,sell,-8.670484704388557e-10,145.47745079999999,-1.2613600119948387e-07,1.2613600119948387e-11
2022-11-08,AAPL,sell,-872.0863298966976,138.17918070000002,-120504.17456479561,12.050417456479561
2022-11-09,AAPL,buy,0.08719991299828664,136.3276314,11.887757597342489,0.0011887757597342488
2022-11-10,AAPL,buy,8.719119387899346e-06,139.023901,0.0012121659905904992,1.2121659905904992e-07
2022-11-11,AAPL,buy,8.718247563152609e-10,143.534352,1.251368014552689e-07,1.2513680145526889e-11
2022-11-14,AAPL,buy,8.717375825570044e-14,146.634662,1.2782694577094343e-11,1.2782694577094343e-15
2022-11-16,AAPL,buy,820.7565706468771,146.79167769999998,120480.23398855365,12.048023398855365
2022-11-17,AAPL,sell,-0.08360668564427311,144.1035882,-12.048023398849182,0.0012048023398849182
2022-11-18,AAPL,sell,-8.038124007339092e-06,149.8860099,-0.001204802334541455,1.2048023345414548e-07
2022-11-21,AAPL,sell,-8.153479774392775e-10,147.7772208,-1.2048985809087753e-07,1.2048985809087753e-11
2022-11-22,AAPL,sell,-9.982214897439105e-14,145.7784207,-1.4551915228366852e-11,1.4551915228366853e-15
2022-12-05,AAPL,sell,-820.7550314254357,145.4234562,-119357.03336342648,11.935703336342648
2022-12-06,AAPL,buy,0.08206729641275015,144.7684754,11.880757381873728,0.0011880757381873728
2022-12-07,AAPL,buy,8.205909050369631e-06,139.9599946,0.0011484989863778247,1.1484989863778247e-07
2022-12-08,AAPL,buy,8.205088541519243e-10,140.1280114,1.1497627406840179e-07,1.1497627406840179e-11
2022-12-09,AAPL,buy,8.204268114704254e-14,140.1100096,1.1495000843121869e-11,1.1495000843121869e-15
2023-01-13,AAPL,buy,918.2374404572663,129.95899459999998,119333.21456590368,11.933321456590368
2023-01-17,AAPL,sell,-0.08993605808647907,132.68672999999998,-11.933321456584963,0.0011933321456584964
2023-01-18,AAPL,sell,-8.863031423342664e-06,134.6415345,-0.0011933321511605754,1.1933321511605756e-07
2023-01-19,AAPL,sell,-9.043196526058003e-10,131.9508036,-1.1932570487260818e-07,1.1932570487260818e-11
2023-01-20,AAPL,sell,-1.0930385115154339e-13,133.13268539999999,-1.4551915228366852e-11,1.4551915228366853e-15
2023-02-27,AAPL,sell,-918.2393194671907,145.58544,-133682.27534993153,13.368227534993153
2023-02-28,AAPL,buy,0.09181475047164488,144.9634949,13.309787111741064,0.0013309787111741064
2023-03-01,AAPL,buy,9.180556991452244e-06,144.7474733,0.001328862427999362,1.328862427999362e-07
2023-03-02,AAPL,buy,9.179639027543421e-10,142.334232,1.3065768710226195e-07,1.3065768710226195e-11
2023-03-03,AAPL,buy,9.178721155415994e-14,145.9465932,1.339603082565732e-11,1.339603082565732e-15
2023-03-09,AAPL,buy,882.9020225817709,151.3821367,133655.59467518012,13.365559467518013
2023-03-10,AAPL,sell,-0.0902778268663394,148.0491936,-13.365559467521962,0.001336555946752196
2023-03-13,AAPL,sell,-9.17463733238797e-06,145.6794306,-0.0013365559425437823,1.3365559425437823e-07
2023-03-14,AAPL,sell,-8.965199507368614e-10,149.1030882,-1.336738932877779e-07,1.336738932877779e-11
2023-08-07,AAPL,sell,-882.900025581929,179.7610221,-158711.01101072368,15.871101101072368
2023-08-08,AAPL,buy,0.0882811744407662,177.38773700000002,15.659997753749758,0.0015659997753749758
2023-08-09,AAPL,buy,8.827234720612565e-06,178.5518534,0.0015761191197622047,1.5761191197622047e-07
2023-08-10,AAPL,buy,8.826352085403183e-10,177.1797162,1.5638505575730142e-07,1.5638505575730143e-11
2023-08-11,AAPL,buy,8.82546953844658e-14,175.2825265,1.5469505982477053e-11,1.5469505982477054e-15
2023-08-30,AAPL,buy,867.9676059956295,182.81727990000002,158679.47676943592,15.867947676943592
2023-08-31,AAPL,sell,-0.0854740238085244,185.6464335,-15.867947676946642,0.0015867947676946642
2023-09-01,AAPL,sell,-8.4731965830984e-06,187.2722709,-0.0015867947658989578,1.586794765898958e-07
2023-09-05,AAPL,sell,-8.527270866557584e-10,186.07839030000002,-1.5867408365011215e-07,1.5867408365011216e-11
2023-09-06,AAPL,sell,-1.563063385039244e-13,186.19737840000002,-2.9103830456733704e-11,2.9103830456733705e-15
2023-09-13,AAPL,sell,-867.9689203898105,174.44955330000002,-151416.79044028572,15.141679044028573
2023-09-14,AAPL,buy,0.08678821321761127,172.00219850000002,14.927763477315898,0.0014927763477315897
2023-09-15,AAPL,buy,8.677953526419913e-06,174.4544437,0.0015139075549060394,1.5139075549060394e-07
2023-09-18,AAPL,buy,8.677085817849597e-10,174.4544437,1.513756179290111e-07,1.513756179290111e-11
2023-09-19,AAPL,buy,8.676218196031815e-14,175.4805463,1.5225075088576632e-11,1.5225075088576632e-15
2023-10-10,AAPL,buy,859.8899136125247,176.0536036,151386.71799077766,15.138671799077766
2023-10-11,AAPL,sell,-0.08595784947710491,176.11738649999998,-15.138671799068108,0.0015138671799068107
2023-10-12,AAPL,sell,-8.506486960633636e-06,177.9662016,-0.0015138671733438969,1.513867173343897e-07
2023-10-13,AAPL,sell,-8.443840962015245e-10,179.30006820000003,-1.5139812603592873e-07,1.5139812603592872e-11
2023-10-24,AAPL,sell,-859.8899362493411,171.02889539999998,-147066.0259623012,14.706602596230121
2023-10-25,AAPL,buy,0.08598039558537886,169.9059889,14.60858413794699,0.001460858413794699
2023-10-26,AAPL,buy,8.597179840551497e-06,168.41483979999998,0.00144789266557827,1.44789266557827e-07
2023-10-27,AAPL,buy,8.596320208534245e-10,164.9934977,1.4183369385552585e-07,1.4183369385552586e-11
2023-10-30,AAPL,buy,8.595460662470427e-14,167.0797063,1.4361270429987623e-11,1.4361270429987623e-15
